4.966889999999999916e-01,5.000045392056029492e-01
4.966889999999999916e-01,5.000045590359368797e-01
4.966889999999999916e-01,5.000045768249002931e-01
4.966889999999999916e-01,5.000045926051391865e-01
4.966889999999999916e-01,5.000046064088046194e-01
4.966889999999999916e-01,5.000046182675502715e-01
4.966889999999999916e-01,5.000046282125354402e-01
4.966889999999999916e-01,5.000046362744278161e-01
4.966889999999999916e-01,5.000046424834088121e-01
4.966889999999999916e-01,5.000046468691794477e-01
5.215234499999999995e-01,5.000046494609683423e-01
5.215234499999999995e-01,4.979351127875383809e-01
5.215234499999999995e-01,4.958655743745266076e-01
5.215234499999999995e-01,4.937960342473599051e-01
5.215234499999999995e-01,4.917264924318341945e-01
5.215234499999999995e-01,4.896569489538520892e-01
5.215234499999999995e-01,4.875874038392737919e-01
5.215234499999999995e-01,4.855178571138267229e-01
5.215234499999999995e-01,4.834483088030488984e-01
5.215234499999999995e-01,4.813787589322530147e-01
5.215234499999999995e-01,4.793092075265034668e-01
5.215234499999999995e-01,4.772396546106005277e-01
5.215234499999999995e-01,4.751701002090701897e-01
5.215234499999999995e-01,4.731005443461582249e-01
5.215234499999999995e-01,4.710309870458269654e-01
5.215234499999999995e-01,4.689614283317541932e-01
5.215234499999999995e-01,4.668918682273326959e-01
5.215234499999999995e-01,4.648223067556716548e-01
5.215234499999999995e-01,4.627527439395999753e-01
5.215234499999999995e-01,4.606831798016668422e-01
5.215234499999999995e-01,4.586136143641462715e-01
5.215234499999999995e-01,4.565440476490401633e-01
5.215234499999999995e-01,4.544744796780819107e-01
5.215234499999999995e-01,4.524049104727397852e-01
5.215234499999999995e-01,4.503353400542219886e-01
5.215234499999999995e-01,4.482657684434792622e-01
5.215234499999999995e-01,4.461961956612092162e-01
5.215234499999999995e-01,4.441266217278604378e-01
5.215234499999999995e-01,4.420570466636367102e-01
5.215234499999999995e-01,4.399874704884997878e-01
5.215234499999999995e-01,4.379178932221745035e-01
5.215234499999999995e-01,4.358483148841505450e-01
5.215234499999999995e-01,4.337787354936881168e-01
5.215234499999999995e-01,4.317091550698208824e-01
5.215234499999999995e-01,4.296395736313585179e-01
5.215234499999999995e-01,4.275699911968902089e-01
5.215234499999999995e-01,4.255004077847883148e-01
5.215234499999999995e-01,4.234308234132121429e-01
5.215234499999999995e-01,4.213612381001090035e-01
5.215234499999999995e-01,4.192916518632188172e-01
5.215234499999999995e-01,4.172220647200762800e-01
5.215234499999999995e-01,4.151524766880138606e-01
5.215234499999999995e-01,4.130828877841641877e-01
5.215234499999999995e-01,4.110132980254628254e-01
5.215234499999999995e-01,4.089437074286508267e-01
5.215234499999999995e-01,4.068741160102771759e-01
5.215234499999999995e-01,4.048045237867003987e-01
5.215234499999999995e-01,4.027349307740915041e-01
5.215234499999999995e-01,4.006653369884362048e-01
5.215234499999999995e-01,3.985957424455367493e-01
5.215234499999999995e-01,3.965261471610146415e-01
5.215234499999999995e-01,3.944565511503115296e-01
5.215234499999999995e-01,3.923869544286921474e-01
5.215234499999999995e-01,3.903173570112459245e-01
5.215234499999999995e-01,3.882477589128885409e-01
5.215234499999999995e-01,3.861781601483640913e-01
5.215234499999999995e-01,3.841085607322461404e-01
5.215234499999999995e-01,3.820389606789403869e-01
5.215234499999999995e-01,3.799693600026859963e-01
5.215234499999999995e-01,3.778997587175572659e-01
5.215234499999999995e-01,3.758301568374650681e-01
5.215234499999999995e-01,3.737605543761579607e-01
5.215234499999999995e-01,3.716909513472244075e-01
5.215234499999999995e-01,3.696213477640942768e-01
5.215234499999999995e-01,3.675517436400397853e-01
5.215234499999999995e-01,3.654821389881773297e-01
5.215234499999999995e-01,3.634125338214690415e-01
5.215234499999999995e-01,3.613429281527236192e-01
5.215234499999999995e-01,3.592733219945980494e-01
5.215234499999999995e-01,3.572037153595991055e-01
5.215234499999999995e-01,3.551341082600842358e-01
5.215234499999999995e-01,3.530645007082631737e-01
5.215234499999999995e-01,3.509948927161992693e-01
5.215234499999999995e-01,3.489252842958105449e-01
5.215234499999999995e-01,3.468556754588711377e-01
5.215234499999999995e-01,3.447860662170116886e-01
5.215234499999999995e-01,3.427164565817220621e-01
5.215234499999999995e-01,3.406468465643516241e-01
5.215234499999999995e-01,3.385772361761105187e-01
5.215234499999999995e-01,3.365076254280706669e-01
5.215234499999999995e-01,3.344380143311673215e-01
5.215234499999999995e-01,3.323684028962000658e-01
5.215234499999999995e-01,3.302987911338337024e-01
5.215234499999999995e-01,3.282291790545994181e-01
5.215234499999999995e-01,3.261595666688970607e-01
5.215234499999999995e-01,3.240899539869945278e-01
5.215234499999999995e-01,3.220203410190299320e-01
5.215234499999999995e-01,3.199507277750121559e-01
5.215234499999999995e-01,3.178811142648226840e-01
5.215234499999999995e-01,3.158115004982151031e-01
5.215234499999999995e-01,3.137418864848177669e-01
5.215234499999999995e-01,3.116722722341349061e-01
5.215234499999999995e-01,3.096026577555459625e-01
5.215234499999999995e-01,3.075330430583089747e-01
5.215234499999999995e-01,3.054634281515591909e-01
5.215234499999999995e-01,3.033938130443121217e-01
5.215234499999999995e-01,3.013241977454631515e-01
5.215234499999999995e-01,2.992545822637896480e-01
5.215234499999999995e-01,2.971849666079510732e-01
5.215234499999999995e-01,2.951153507864908154e-01
5.215234499999999995e-01,2.930457348078364110e-01
5.215234499999999995e-01,2.909761186803012656e-01
5.215234499999999995e-01,2.889065024120847092e-01
5.215234499999999995e-01,2.868368860112738283e-01
5.215234499999999995e-01,2.847672694858438547e-01
5.215234499999999995e-01,2.826976528436598302e-01
5.215234499999999995e-01,2.806280360924771067e-01
5.215234499999999995e-01,2.785584192399420678e-01
5.215234499999999995e-01,2.764888022935931833e-01
5.215234499999999995e-01,2.744191852608627302e-01
5.215234499999999995e-01,2.723495681490764597e-01
5.215234499999999995e-01,2.702799509654560395e-01
5.215234499999999995e-01,2.682103337171183877e-01
5.215234499999999995e-01,2.661407164110779489e-01
5.215234499999999995e-01,2.640710990542468051e-01
5.215234499999999995e-01,2.620014816534356195e-01
5.215234499999999995e-01,2.599318642153552461e-01
5.215234499999999995e-01,2.578622467466167856e-01
5.215234499999999995e-01,2.557926292537328061e-01
5.215234499999999995e-01,2.537230117431183984e-01
5.215234499999999995e-01,2.516533942210921748e-01
5.215234499999999995e-01,2.495837766938762414e-01
5.215234499999999995e-01,2.475141591675989461e-01
5.215234499999999995e-01,2.454445416482937958e-01
5.215234499999999995e-01,2.433749241419011500e-01
5.215234499999999995e-01,2.413053066542693303e-01
5.215234499999999995e-01,2.392356891911549821e-01
5.215234499999999995e-01,2.371660717582242395e-01
5.215234499999999995e-01,2.350964543610533364e-01
5.215234499999999995e-01,2.330268370051299942e-01
5.215234499999999995e-01,2.309572196958539492e-01
5.215234499999999995e-01,2.288876024385374797e-01
5.215234499999999995e-01,2.268179852384067663e-01
5.215234499999999995e-01,2.247483681006020029e-01
5.215234499999999995e-01,2.226787510301786177e-01
5.215234499999999995e-01,2.206091340321083005e-01
5.215234499999999995e-01,2.185395171112801127e-01
5.215234499999999995e-01,2.164699002725007648e-01
5.215234499999999995e-01,2.144002835204946444e-01
5.215234499999999995e-01,2.123306668599064528e-01
5.215234499999999995e-01,2.102610502953005112e-01
5.215234499999999995e-01,2.081914338311626478e-01
5.215234499999999995e-01,2.061218174719001428e-01
5.215234499999999995e-01,2.040522012218427272e-01
5.215234499999999995e-01,2.019825850852426941e-01
5.215234499999999995e-01,1.999129690662773962e-01
5.215234499999999995e-01,1.978433531690483305e-01
5.215234499999999995e-01,1.957737373975835249e-01
5.215234499999999995e-01,1.937041217558364004e-01
5.215234499999999995e-01,1.916345062476880468e-01
5.215234499999999995e-01,1.895648908769468066e-01
5.215234499999999995e-01,1.874952756473504956e-01
5.215234499999999995e-01,1.854256605625656529e-01
5.215234499999999995e-01,1.833560456261887350e-01
5.215234499999999995e-01,1.812864308417470316e-01
5.215234499999999995e-01,1.792168162126997477e-01
5.215234499999999995e-01,1.771472017424381984e-01
5.215234499999999995e-01,1.750775874342863081e-01
5.215234499999999995e-01,1.730079732915019985e-01
5.215234499999999995e-01,1.709383593172777160e-01
5.215234499999999995e-01,1.688687455147406535e-01
5.215234499999999995e-01,1.667991318869541939e-01
5.215234499999999995e-01,1.647295184369172161e-01
5.215234499999999995e-01,1.626599051675668151e-01
5.215234499999999995e-01,1.605902920817776913e-01
5.215234499999999995e-01,1.585206791823625672e-01
5.215234499999999995e-01,1.564510664720734912e-01
5.215234499999999995e-01,1.543814539536033370e-01
5.215234499999999995e-01,1.523118416295842492e-01
5.215234499999999995e-01,1.502422295025898358e-01
5.215234499999999995e-01,1.481726175751365560e-01
5.215234499999999995e-01,1.461030058496821937e-01
5.215234499999999995e-01,1.440333943286283558e-01
5.215234499999999995e-01,1.419637830143194723e-01
5.215234499999999995e-01,1.398941719090448788e-01
5.215234499999999995e-01,1.378245610150400369e-01
5.215234499999999995e-01,1.357549503344848973e-01
5.215234499999999995e-01,1.336853398695056205e-01
5.215234499999999995e-01,1.316157296221758533e-01
5.215234499999999995e-01,1.295461195945167565e-01
