2.559807615592532226e+00,9.899304691950904234e-01,9.899950175207858916e-01,9.899993113033619396e-01
2.559804896985828027e+00,9.899278586603719177e-01,9.899946520226647895e-01,9.899992370659954632e-01
2.559802213147579941e+00,9.899252486583334232e-01,9.899942740758035375e-01,9.899991578983583507e-01
2.559799567220094829e+00,9.899226393125549750e-01,9.899938829940871932e-01,9.899990733540389165e-01
2.559796957780193338e+00,9.899200306107416303e-01,9.899934796578290230e-01,9.899989836387422804e-01
2.559794385798244143e+00,9.899174225758644585e-01,9.899930640927887548e-01,9.899988886163015867e-01
2.559791852252194744e+00,9.899148152213670393e-01,9.899926363201616564e-01,9.899987881495304620e-01
2.559789357806476762e+00,9.899122085422739081e-01,9.899921964534607044e-01,9.899986821460733388e-01
2.559786903145444548e+00,9.899096025255232911e-01,9.899917445897709056e-01,9.899985705107726686e-01
2.559784489078549274e+00,9.899069971541418766e-01,9.899912807815993698e-01,9.899984531306522673e-01
2.559782116405977526e+00,9.899043923965378244e-01,9.899908050725202413e-01,9.899983298941110732e-01
2.559779785705809996e+00,9.899017882355947151e-01,9.899903175788328236e-01,9.899982007213142809e-01
2.559777497667789170e+00,9.898991846330251754e-01,9.899898183689462838e-01,9.899980655165199206e-01
2.559775252963054193e+00,9.898965815507981825e-01,9.899893075106818152e-01,9.899979241866866397e-01
2.559773052244505021e+00,9.898939789498932829e-01,9.899887850712711934e-01,9.899977766414205238e-01
2.559770896147172792e+00,9.898913767905924699e-01,9.899882511173554445e-01,9.899976227929210282e-01
2.559768785288577320e+00,9.898887750331074598e-01,9.899877057149860660e-01,9.899974625559285757e-01
2.559766720269080587e+00,9.898861736382480458e-01,9.899871489296304672e-01,9.899972958476732643e-01
2.559764701672232690e+00,9.898835725680587005e-01,9.899865808261806288e-01,9.899971225878237968e-01
2.559762730065112013e+00,9.898809717864018864e-01,9.899860014689655374e-01,9.899969426984382981e-01
2.559760805998657851e+00,9.898783712594807493e-01,9.899854109217656184e-01,9.899967561039154651e-01
2.559758930007990596e+00,9.898757709563010820e-01,9.899848092478306105e-01,9.899965627309474936e-01
2.559757102612737700e+00,9.898731708490736692e-01,9.899841965098998831e-01,9.899963625084731156e-01
2.559755324317333880e+00,9.898705709135562358e-01,9.899835727702236410e-01,9.899961553676330794e-01
2.559753595611331534e+00,9.898679711293382200e-01,9.899829380905866838e-01,9.899959412417251858e-01
2.559751916969688068e+00,9.898653714800691450e-01,9.899822925323326084e-01,9.899957200661620993e-01
2.559750288853057221e+00,9.898627719536357006e-01,9.899816361563901213e-01,9.899954917784289377e-01
2.559748711708063951e+00,9.898601725422869757e-01,9.899809690232981296e-01,9.899952563180426379e-01
2.559747185967577110e+00,9.898575732427133955e-01,9.899802911932333860e-01,9.899950136265125433e-01
2.559745712050975452e+00,9.898549740560808052e-01,9.899796027260365783e-01,9.899947636473014345e-01
2.559744290364402541e+00,9.898523749880239198e-01,9.899789036812394194e-01,9.899945063257880040e-01
2.559742921301010998e+00,9.898497760486025809e-01,9.899781941180905154e-01,9.899942416092312181e-01
2.559741605241211193e+00,9.898471772522231538e-01,9.899774740955813446e-01,9.899939694467339013e-01
2.559740342552903059e+00,9.898445786175290584e-01,9.899767436724717928e-01,9.899936897892088750e-01
2.559739133591701243e+00,9.898419801672662111e-01,9.899760029073136902e-01,9.899934025893457612e-01
2.559737978701163819e+00,9.898393819281213757e-01,9.899752518584745697e-01,9.899931078015778985e-01
2.559736878213001443e+00,9.898367839305419746e-01,9.899744905841599829e-01,9.899928053820512552e-01
2.559735832447288750e+00,9.898341862085388021e-01,9.899737191424341498e-01,9.899924952885935658e-01
2.559734841712669517e+00,9.898315887994735274e-01,9.899729375912398321e-01,9.899921774806843544e-01
2.559733906306554729e+00,9.898289917438362062e-01,9.899721459884172070e-01,9.899918519194258471e-01
2.559733026515312204e+00,9.898263950850136883e-01,9.899713443917204092e-01,9.899915185675152163e-01
2.559732202614457997e+00,9.898237988690533617e-01,9.899705328588335185e-01,9.899911773892163813e-01
2.559731434868835365e+00,9.898212031444236780e-01,9.899697114473848814e-01,9.899908283503335849e-01
2.559730723532797736e+00,9.898186079617740107e-01,9.899688802149597677e-01,9.899904714181850807e-01
2.559730068850381457e+00,9.898160133736959576e-01,9.899680392191118061e-01,9.899901065615771545e-01
2.559729471055471883e+00,9.898134194344894166e-01,9.899671885173730868e-01,9.899897337507801431e-01
2.559728930371975242e+00,9.898108261999324364e-01,9.899663281672637094e-01,9.899893529575030104e-01
2.559728447013978503e+00,9.898082337270589504e-01,9.899654582262981117e-01,9.899889641548700325e-01
2.559728021185906588e+00,9.898056420739452799e-01,9.899645787519918416e-01,9.899885673173973721e-01
2.559727653082681353e+00,9.898030512995047436e-01,9.899636898018667752e-01,9.899881624209700970e-01
2.559727342889871693e+00,9.898004614632943676e-01,9.899627914334546697e-01,9.899877494428198643e-01
2.559727090783845416e+00,9.897978726253313653e-01,9.899618837043000497e-01,9.899873283615028274e-01
2.559726896931915796e+00,9.897952848459228292e-01,9.899609666719627610e-01,9.899868991568778753e-01
2.559726761492481018e+00,9.897926981855066364e-01,9.899600403940175264e-01,9.899864618100860936e-01
2.559726684615178716e+00,9.897901127045050096e-01,9.899591049280558330e-01,9.899860163035284488e-01
2.559726666441009879e+00,9.897875284631920678e-01,9.899581603316837120e-01,9.899855626208471371e-01
2.559726707102489396e+00,9.897849455215714798e-01,9.899572066625214051e-01,9.899851007469037123e-01
2.559726806723773507e+00,9.897823639392697714e-01,9.899562439782009227e-01,9.899846306677603236e-01
2.559726965420799694e+00,9.897797837754382932e-01,9.899552723363641560e-01,9.899841523706590651e-01
2.559727183301410580e+00,9.897772050886699535e-01,9.899542917946587695e-01,9.899836658440037684e-01
2.559727460465491600e+00,9.897746279369257216e-01,9.899533024107356471e-01,9.899831710773400184e-01
2.559727797005093564e+00,9.897720523774717893e-01,9.899523042422452290e-01,9.899826680613367236e-01
2.559728193004562335e+00,9.897694784668280565e-01,9.899512973468331811e-01,9.899821567877674644e-01
2.559728648540662732e+00,9.897669062607249435e-01,9.899502817821361766e-01,9.899816372494921746e-01
2.559729163682700648e+00,9.897643358140694181e-01,9.899492576057774551e-01,9.899811094404389333e-01
2.559729738492648288e+00,9.897617671809194606e-01,9.899482248753619373e-01,9.899805733555860909e-01
2.559730373025256966e+00,9.897592004144655231e-01,9.899471836484724507e-01,9.899800289909450601e-01
2.559731067328187226e+00,9.897566355670184279e-01,9.899461339826642892e-01,9.899794763435419975e-01
2.559731821442116750e+00,9.897540726900035946e-01,9.899450759354603280e-01,9.899789154114012613e-01
2.559732635400860712e+00,9.897515118339600404e-01,9.899440095643466941e-01,9.899783461935280915e-01
2.559733509231486348e+00,9.897489530485443776e-01,9.899429349267683254e-01,9.899777686898918461e-01
2.559734442954423983e+00,9.897463963825383626e-01,9.899418520801234189e-01,9.899771829014093472e-01
2.559735436583581158e+00,9.897438418838589991e-01,9.899407610817597680e-01,9.899765888299285610e-01
2.559736490126456765e+00,9.897412895995721938e-01,9.899396619889699878e-01,9.899759864782117225e-01
2.559737603584241405e+00,9.897387395759077444e-01,9.899385548589870742e-01,9.899753758499204581e-01
2.559738776951933303e+00,9.897361918582762152e-01,9.899374397489801858e-01,9.899747569495989108e-01
2.559740010218441775e+00,9.897336464912862564e-01,9.899363167160506460e-01,9.899741297826586406e-01
2.559741303366695586e+00,9.897311035187635886e-01,9.899351858172279472e-01,9.899734943553626376e-01
2.559742656373741543e+00,9.897285629837693222e-01,9.899340471094656424e-01,9.899728506748108892e-01
2.559744069210852402e+00,9.897260249286184974e-01,9.899329006496380146e-01,9.899721987489245034e-01
2.559745541843626793e+00,9.897234893948980705e-01,9.899317464945358580e-01,9.899715385864312767e-01
2.559747074232092245e+00,9.897209564234845658e-01,9.899305847008634807e-01,9.899708701968503721e-01
2.559748666330797562e+00,9.897184260545608403e-01,9.899294153252351514e-01,9.899701935904788863e-01
2.559750326334436998e+00,9.897158986762720767e-01,9.899282373531719248e-01,9.899695076009902284e-01
2.559752045919350572e+00,9.897133739717374201e-01,9.899270519279876890e-01,9.899688134212705215e-01
2.559753825022120122e+00,9.897108519849984187e-01,9.899258591058921475e-01,9.899681110641652682e-01
2.559755663574296403e+00,9.897083327564553112e-01,9.899246589430108489e-01,9.899674005432325119e-01
2.559757561502485679e+00,9.897058163245679996e-01,9.899234514953740849e-01,9.899666818727299589e-01
2.559759518728450978e+00,9.897033027265157434e-01,9.899222368189094512e-01,9.899659550676004338e-01
2.559761535169188029e+00,9.897007919984953661e-01,9.899210149694362970e-01,9.899652201434604448e-01
2.559763610737020301e+00,9.896982841758770189e-01,9.899197860026621720e-01,9.899644771165865276e-01
2.559765745339688703e+00,9.896957792932941089e-01,9.899185499741783856e-01,9.899637260039019226e-01
2.559767938880429305e+00,9.896932773846994769e-01,9.899173069394580082e-01,9.899629668229653623e-01
2.559770191258065264e+00,9.896907784834039212e-01,9.899160569538520971e-01,9.899621995919576367e-01
2.559772502367088087e+00,9.896882826221004015e-01,9.899148000725869201e-01,9.899614243296694926e-01
2.559774872097743792e+00,9.896857898328832448e-01,9.899135363507618468e-01,9.899606410554893099e-01
2.559777300336108397e+00,9.896833001472616909e-01,9.899122658433461286e-01,9.899598497893918880e-01
2.559779786964175408e+00,9.896808135961705499e-01,9.899109886051769003e-01,9.899590505519256789e-01
2.559782331859931759e+00,9.896783302099778634e-01,9.899097046909568487e-01,9.899582433642019064e-01
2.559784934897436415e+00,9.896758500184926755e-01,9.899084141552514371e-01,9.899574282478827980e-01
2.559787595946898975e+00,9.896733730509699178e-01,9.899071170524867957e-01,9.899566052251701498e-01
2.559790314874757833e+00,9.896708993361172935e-01,9.899058134369477235e-01,9.899557743187940018e-01
2.559793091543755672e+00,9.896684289020987180e-01,9.899045033627748014e-01,9.899549355520017579e-01
2.559795925813009632e+00,9.896659617765409811e-01,9.899031868839631709e-01,9.899540889485475281e-01
2.559798817538089466e+00,9.896634979865374104e-01,9.899018640543592040e-01,9.899532345326810256e-01
2.559801766571091264e+00,9.896610375586541997e-01,9.899005349276592813e-01,9.899523723291367983e-01
2.559804772760705838e+00,9.896585805189347385e-01,9.898991995574075720e-01,9.899515023631243471e-01
2.559807835952289334e+00,9.896561268929063848e-01,9.898978579969938130e-01,9.899506246603172466e-01
2.559810955987938730e+00,9.896536767055862382e-01,9.898965102996513110e-01,9.899497392468430412e-01
2.559814132706553114e+00,9.896512299814880231e-01,9.898951565184553880e-01,9.899488461492734759e-01
2.559817365943907852e+00,9.896487867446285280e-01,9.898937967063211607e-01,9.899479453946141705e-01
2.559820655532718980e+00,9.896463470185354883e-01,9.898924309160014312e-01,9.899470370102950723e-01
2.559824001302711149e+00,9.896439108262556905e-01,9.898910592000857989e-01,9.899461210241606857e-01
2.559827403080681130e+00,9.896414781903626334e-01,9.898896816109981067e-01,9.899451974644605246e-01
2.559830860690563981e+00,9.896390491329659644e-01,9.898882982009951093e-01,9.899442663598397862e-01
2.559834373953496112e+00,9.896366236757203616e-01,9.898869090221649181e-01,9.899433277393299146e-01
2.559837942687878343e+00,9.896342018398343043e-01,9.898855141264253366e-01,9.899423816323397185e-01
2.559841566709437188e+00,9.896317836460810646e-01,9.898841135655225276e-01,9.899414280686460454e-01
2.559845245831287475e+00,9.896293691148075888e-01,9.898827073910293484e-01,9.899404670783851223e-01
2.559848979863990959e+00,9.896269582659453778e-01,9.898812956543439068e-01,9.899394986920435624e-01
2.559852768615617613e+00,9.896245511190205901e-01,9.898798784066890066e-01,9.899385229404499276e-01
2.559856611891800249e+00,9.896221476931649219e-01,9.898784556991102601e-01,9.899375398547661797e-01
2.559860509495800240e+00,9.896197480071259323e-01,9.898770275824747555e-01,9.899365494664787990e-01
2.559864461228555044e+00,9.896173520792777012e-01,9.898755941074709463e-01,9.899355518073913451e-01
2.559868466888742589e+00,9.896149599276315989e-01,9.898741553246063196e-01,9.899345469096153538e-01
2.559872526272831017e+00,9.896125715698468328e-01,9.898727112842073961e-01,9.899335348055631201e-01
2.559876639175136859e+00,9.896101870232407727e-01,9.898712620364185089e-01,9.899325155279390387e-01
2.559880805387875657e+00,9.896078063047996087e-01,9.898698076312010263e-01,9.899314891097323876e-01
2.559885024701217038e+00,9.896054294311881216e-01,9.898683481183324639e-01,9.899304555842094455e-01
2.559889296903338884e+00,9.896030564187601186e-01,9.898668835474058181e-01,9.899294149849053870e-01
2.559893621780473971e+00,9.896006872835678703e-01,9.898654139678287889e-01,9.899283673456176214e-01
2.559897999116964584e+00,9.895983220413715475e-01,9.898639394288235582e-01,9.899273127003979100e-01
2.559902428695311372e+00,9.895959607076484366e-01,9.898624599794260126e-01,9.899262510835451501e-01
2.559906910296221749e+00,9.895936032976019314e-01,9.898609756684848549e-01,9.899251825295984908e-01
2.559911443698657862e+00,9.895912498261699719e-01,9.898594865446618263e-01,9.899241070733302283e-01
2.559916028679888989e+00,9.895889003080334811e-01,9.898579926564310405e-01,9.899230247497384783e-01
2.559920665015532393e+00,9.895865547576236931e-01,9.898564940520784283e-01,9.899219355940408471e-01
2.559925352479600846e+00,9.895842131891300353e-01,9.898549907797017378e-01,9.899208396416678823e-01
2.559930090844552808e+00,9.895818756165076779e-01,9.898534828872100899e-01,9.899197369282555226e-01
2.559934879881331060e+00,9.895795420534836406e-01,9.898519704223237570e-01,9.899186274896398796e-01
2.559939719359412003e+00,9.895772125135638975e-01,9.898504534325742732e-01,9.899175113618496891e-01
2.559944609046843844e+00,9.895748870100389283e-01,9.898489319653036578e-01,9.899163885811009811e-01
2.559949548710295009e+00,9.895725655559900469e-01,9.898474060676648589e-01,9.899152591837900861e-01
2.559954538115092770e+00,9.895702481642948412e-01,9.898458757866214208e-01,9.899141232064879725e-01
2.559959577025264554e+00,9.895679348476320580e-01,9.898443411689474836e-01,9.899129806859342517e-01
2.559964665203579237e+00,9.895656256184868216e-01,9.898428022612277832e-01,9.899118316590312938e-01
2.559969802411587558e+00,9.895633204891550738e-01,9.898412591098575408e-01,9.899106761628383433e-01
2.559974988409662089e+00,9.895610194717479047e-01,9.898397117610429063e-01,9.899095142345656351e-01
2.559980222957032758e+00,9.895587225781957708e-01,9.898381602607999596e-01,9.899083459115695094e-01
2.559985505811830819e+00,9.895564298202523812e-01,9.898366046549562647e-01,9.899071712313457505e-01
2.559990836731120822e+00,9.895541412094986944e-01,9.898350449891493152e-01,9.899059902315251458e-01
2.559996215470940140e+00,9.895518567573453605e-01,9.898334813088283113e-01,9.899048029498678236e-01
2.560001641786333160e+00,9.895495764750372736e-01,9.898319136592528267e-01,9.899036094242581463e-01
2.560007115431391256e+00,9.895473003736556805e-01,9.898303420854939194e-01,9.899024096926989369e-01
2.560012636159283428e+00,9.895450284641219563e-01,9.898287666324339096e-01,9.899012037933073715e-01
2.560018203722291830e+00,9.895427607571998241e-01,9.898271873447664904e-01,9.898999917643094282e-01
2.560023817871847740e+00,9.895404972634983531e-01,9.898256042669968391e-01,9.898987736440350016e-01
2.560029478358563537e+00,9.895382379934746231e-01,9.898240174434421723e-01,9.898975494709131295e-01
2.560035184932262453e+00,9.895359829574361665e-01,9.898224269182317459e-01,9.898963192834677738e-01
2.560040937342017653e+00,9.895337321655431895e-01,9.898208327353072988e-01,9.898950831203121581e-01
2.560046735336177104e+00,9.895314856278112359e-01,9.898192349384224986e-01,9.898938410201451044e-01
2.560052578662398659e+00,9.895292433541131860e-01,9.898176335711443841e-01,9.898925930217462588e-01
2.560058467067681587e+00,9.895270053541818100e-01,9.898160286768526994e-01,9.898913391639712067e-01
2.560064400298390108e+00,9.895247716376117664e-01,9.898144202987404494e-01,9.898900794857482532e-01
2.560070378100290256e+00,9.895225422138617111e-01,9.898128084798142323e-01,9.898888140260732049e-01
2.560076400218577852e+00,9.895203170922561853e-01,9.898111932628945731e-01,9.898875428240051511e-01
2.560082466397900713e+00,9.895180962819880577e-01,9.898095746906161452e-01,9.898862659186633550e-01
2.560088576382395065e+00,9.895158797921204119e-01,9.898079528054279930e-01,9.898849833492220363e-01
2.560094729915708633e+00,9.895136676315882118e-01,9.898063276495939755e-01,9.898836951549071506e-01
2.560100926741029070e+00,9.895114598092009661e-01,9.898046992651929887e-01,9.898824013749919493e-01
2.560107166601107931e+00,9.895092563336438385e-01,9.898030676941195205e-01,9.898811020487940926e-01
2.560113449238288652e+00,9.895070572134799791e-01,9.898014329780835396e-01,9.898797972156710978e-01
2.560119774394534531e+00,9.895048624571521900e-01,9.897997951586113841e-01,9.898784869150165644e-01
2.560126141811452705e+00,9.895026720729850345e-01,9.897981542770457608e-01,9.898771711862568434e-01
2.560132551230315023e+00,9.895004860691866133e-01,9.897965103745463011e-01,9.898758500688478179e-01
2.560139002392086471e+00,9.894983044538500083e-01,9.897948634920897826e-01,9.898745236022709060e-01
2.560145495037449592e+00,9.894961272349553916e-01,9.897932136704705730e-01,9.898731918260297302e-01
2.560152028906824473e+00,9.894939544203714687e-01,9.897915609503012968e-01,9.898718547796470091e-01
2.560158603740395833e+00,9.894917860178572555e-01,9.897899053720127238e-01,9.898705125026606710e-01
2.560165214094435537e+00,9.894896215501733927e-01,9.897882473751925536e-01,9.898691657748068806e-01
2.560171864969566613e+00,9.894874615830930864e-01,9.897865865902261140e-01,9.898678138841010554e-01
2.560178556105288994e+00,9.894853060932953248e-01,9.897849230573707580e-01,9.898664568701294186e-01
2.560185287240918317e+00,9.894831550730420755e-01,9.897832568165942924e-01,9.898650947724860760e-01
2.560192058115622338e+00,9.894810085209798656e-01,9.897815879076256040e-01,9.898637276307681310e-01
2.560198868468432032e+00,9.894788664388723953e-01,9.897799163699774194e-01,9.898623554845735750e-01
2.560205718038284228e+00,9.894767288301977715e-01,9.897782422429604043e-01,9.898609783734958478e-01
2.560212606564028270e+00,9.894745956994444036e-01,9.897765655656907136e-01,9.898595963371223938e-01
2.560219533784456658e+00,9.894724670517178744e-01,9.897748863770948757e-01,9.898582094150304433e-01
2.560226499438320147e+00,9.894703428925050170e-01,9.897732047159135682e-01,9.898568176467849034e-01
2.560233503264349952e+00,9.894682232275274769e-01,9.897715206207043925e-01,9.898554210719351376e-01
2.560240545001280399e+00,9.894661080626460103e-01,9.897698341298435398e-01,9.898540197300118582e-01
2.560247624387858689e+00,9.894639974037972019e-01,9.897681452815276781e-01,9.898526136605255710e-01
2.560254741162872882e+00,9.894618912569501656e-01,9.897664541137747296e-01,9.898512029029626902e-01
2.560261895065164772e+00,9.894597896280763472e-01,9.897647606644255358e-01,9.898497874967835397e-01
2.560269085833646319e+00,9.894576925231280962e-01,9.897630649711441908e-01,9.898483674814204658e-01
2.560276313207322296e+00,9.894555999480240116e-01,9.897613670714191514e-01,9.898469428962740624e-01
2.560283576925300508e+00,9.894535119086376174e-01,9.897596670025640142e-01,9.898455137807120607e-01
2.560290876726812659e+00,9.894514284107887025e-01,9.897579648017181819e-01,9.898440801740662209e-01
2.560298212351226788e+00,9.894493494602376593e-01,9.897562605058475294e-01,9.898426421156307775e-01
2.560305583538068142e+00,9.894472750626814861e-01,9.897545541517447365e-01,9.898411996446592198e-01
2.560312990027028501e+00,9.894452052237495687e-01,9.897528457760299547e-01,9.898397528003630708e-01
2.560320431557988385e+00,9.894431399490016821e-01,9.897511354151520280e-01,9.898383016219088892e-01
2.560327907871025488e+00,9.894410792439257696e-01,9.897494231053881597e-01,9.898368461484169378e-01
2.560335418706430666e+00,9.894390231139370551e-01,9.897477088828450231e-01,9.898353864189587403e-01
2.560342963804723038e+00,9.894369715643763774e-01,9.897459927834589832e-01,9.898339224725553054e-01
2.560350542906665972e+00,9.894349246005097465e-01,9.897442748429969850e-01,9.898324543481747950e-01
2.560358155753277742e+00,9.894328822275280100e-01,9.897425550970564423e-01,9.898309820847306373e-01
2.560365802085844855e+00,9.894308444505459654e-01,9.897408335810665703e-01,9.898295057210803050e-01
2.560373481645938032e+00,9.894288112746022490e-01,9.897391103302886073e-01,9.898280252960225400e-01
2.560381194175421538e+00,9.894267827046596686e-01,9.897373853798155929e-01,9.898265408482962435e-01
2.560388939416467835e+00,9.894247587456045379e-01,9.897356587645739223e-01,9.898250524165782549e-01
2.560396717111568687e+00,9.894227394022467870e-01,9.897339305193235681e-01,9.898235600394820199e-01
2.560404527003549369e+00,9.894207246793204069e-01,9.897322006786579696e-01,9.898220637555555923e-01
2.560412368835579766e+00,9.894187145814830053e-01,9.897304692770054757e-01,9.898205636032799681e-01
2.560420242351182374e+00,9.894167091133163616e-01,9.897287363486289014e-01,9.898190596210677539e-01
2.560428147294248280e+00,9.894147082793260939e-01,9.897270019276267483e-01,9.898175518472612788e-01
2.560436083409046049e+00,9.894127120839423251e-01,9.897252660479334274e-01,9.898160403201313740e-01
2.560444050440233266e+00,9.894107205315197939e-01,9.897235287433195916e-01,9.898145250778754844e-01
2.560452048132866310e+00,9.894087336263376331e-01,9.897217900473930241e-01,9.898130061586163375e-01
2.560460076232414561e+00,9.894067513725998131e-01,9.897200499935986384e-01,9.898114836004002770e-01
2.560468134484763070e+00,9.894047737744354754e-01,9.897183086152192555e-01,9.898099574411964863e-01
2.560476222636228982e+00,9.894028008358991544e-01,9.897165659453760478e-01,9.898084277188949898e-01
2.560484340433567763e+00,9.894008325609707777e-01,9.897148220170292054e-01,9.898068944713056538e-01
2.560492487623986957e+00,9.893988689535562209e-01,9.897130768629778252e-01,9.898053577361562994e-01
2.560500663955151524e+00,9.893969100174871967e-01,9.897113305158612429e-01,9.898038175510919245e-01
2.560508869175192714e+00,9.893949557565215880e-01,9.897095830081588108e-01,9.898022739536735948e-01
2.560517103032720954e+00,9.893930061743445581e-01,9.897078343721904536e-01,9.898007269813765552e-01
2.560525365276832499e+00,9.893910612745671074e-01,9.897060846401176670e-01,9.897991766715894535e-01
2.560533655657114771e+00,9.893891210607280717e-01,9.897043338439434068e-01,9.897976230616131188e-01
2.560541973923660564e+00,9.893871855362931234e-01,9.897025820155127551e-01,9.897960661886594513e-01
2.560550319827072041e+00,9.893852547046556589e-01,9.897008291865134755e-01,9.897945060898500902e-01
2.560558693118472284e+00,9.893833285691371326e-01,9.896990753884766789e-01,9.897929428022151921e-01
2.560567093549506623e+00,9.893814071329869453e-01,9.896973206527768241e-01,9.897913763626932093e-01
2.560575520872359512e+00,9.893794903993831102e-01,9.896955650106324942e-01,9.897898068081284473e-01
2.560583974839754084e+00,9.893775783714324756e-01,9.896938084931065083e-01,9.897882341752713975e-01
2.560592455204962370e+00,9.893756710521705022e-01,9.896920511311070312e-01,9.897866585007769613e-01
2.560600961721815949e+00,9.893737684445619296e-01,9.896902929553874628e-01,9.897850798212034507e-01
2.560609494144707288e+00,9.893718705515014422e-01,9.896885339965474371e-01,9.897834981730119219e-01
2.560618052228599062e+00,9.893699773758132254e-01,9.896867742850324889e-01,9.897819135925651768e-01
2.560626635729031264e+00,9.893680889202517426e-01,9.896850138511353867e-01,9.897803261161269850e-01
2.560635244402125199e+00,9.893662051875018459e-01,9.896832527249961320e-01,9.897787357798609742e-01
2.560643878004595919e+00,9.893643261801787769e-01,9.896814909366019597e-01,9.897771426198295197e-01
2.560652536293750003e+00,9.893624519008287210e-01,9.896797285157891144e-01,9.897755466719937445e-01
2.560661219027499769e+00,9.893605823519293629e-01,9.896779654922420733e-01,9.897739479722116318e-01
2.560669925964361937e+00,9.893587175358895536e-01,9.896762018954945450e-01,9.897723465562383582e-01
2.560678656863470071e+00,9.893568574550500871e-01,9.896744377549296923e-01,9.897707424597244064e-01
2.560687411484574127e+00,9.893550021116833681e-01,9.896726730997811305e-01,9.897691357182156757e-01
2.560696189588052007e+00,9.893531515079941885e-01,9.896709079591324842e-01,9.897675263671520396e-01
2.560704990934909109e+00,9.893513056461197275e-01,9.896691423619188299e-01,9.897659144418673449e-01
2.560713815286787653e+00,9.893494645281301070e-01,9.896673763369261412e-01,9.897642999775881911e-01
2.560722662405971128e+00,9.893476281560285024e-01,9.896656099127926209e-01,9.897626830094332639e-01
2.560731532055385173e+00,9.893457965317506986e-01,9.896638431180087014e-01,9.897610635724133354e-01
2.560740423998609128e+00,9.893439696571665332e-01,9.896620759809174883e-01,9.897594417014295987e-01
2.560749337999878694e+00,9.893421475340791194e-01,9.896603085297153157e-01,9.897578174312734456e-01
2.560758273824084164e+00,9.893403301642256231e-01,9.896585407924521904e-01,9.897561907966265782e-01
2.560767231236783736e+00,9.893385175492775963e-01,9.896567727970323469e-01,9.897545618320594540e-01
2.560776210004204856e+00,9.893367096908406433e-01,9.896550045712143584e-01,9.897529305720307313e-01
2.560785209893245540e+00,9.893349065904550876e-01,9.896532361426119140e-01,9.897512970508876018e-01
2.560794230671482374e+00,9.893331082495961937e-01,9.896514675386940407e-01,9.897496613028643475e-01
2.560803272107169626e+00,9.893313146696740557e-01,9.896496987867856587e-01,9.897480233620826739e-01
2.560812333969250787e+00,9.893295258520341529e-01,9.896479299140680252e-01,9.897463832625500446e-01
