5.033109999999999529e-01,4.999916750750856287e-01
5.033109999999999529e-01,4.999918083732626806e-01
5.033109999999999529e-01,4.999919581556582227e-01
5.033109999999999529e-01,4.999921221600673316e-01
5.033109999999999529e-01,4.999922983466119075e-01
5.033109999999999529e-01,4.999924848828463109e-01
5.033109999999999529e-01,4.999926801263854248e-01
5.033109999999999529e-01,4.999928826069182097e-01
5.033109999999999529e-01,4.999930910088006275e-01
5.033109999999999529e-01,4.999933041549207147e-01
5.284765499999999339e-01,4.999935209921594348e-01
5.284765499999999339e-01,4.978966114118606456e-01
5.284765499999999339e-01,4.957997037385674655e-01
5.284765499999999339e-01,4.937027972201986081e-01
5.284765499999999339e-01,4.916058911861299618e-01
5.284765499999999339e-01,4.895089850396389664e-01
5.284765499999999339e-01,4.874120782511859318e-01
5.284765499999999339e-01,4.853151703523646554e-01
5.284765499999999339e-01,4.832182609303892762e-01
5.284765499999999339e-01,4.811213496230246078e-01
5.284765499999999339e-01,4.790244361138987217e-01
5.284765499999999339e-01,4.769275201281668597e-01
5.284765499999999339e-01,4.748306014285134657e-01
5.284765499999999339e-01,4.727336798114912808e-01
5.284765499999999339e-01,4.706367551041970021e-01
5.284765499999999339e-01,4.685398271612768450e-01
5.284765499999999339e-01,4.664428958622479637e-01
5.284765499999999339e-01,4.643459611091104722e-01
5.284765499999999339e-01,4.622490228242201460e-01
5.284765499999999339e-01,4.601520809483826135e-01
5.284765499999999339e-01,4.580551354391348973e-01
5.284765499999999339e-01,4.559581862691775012e-01
5.284765499999999339e-01,4.538612334249282898e-01
5.284765499999999339e-01,4.517642769051757878e-01
5.284765499999999339e-01,4.496673167198148025e-01
5.284765499999999339e-01,4.475703528886548210e-01
5.284765499999999339e-01,4.454733854402962989e-01
5.284765499999999339e-01,4.433764144110722838e-01
5.284765499999999339e-01,4.412794398440578192e-01
5.284765499999999339e-01,4.391824617881460169e-01
5.284765499999999339e-01,4.370854802971947395e-01
5.284765499999999339e-01,4.349884954292428385e-01
5.284765499999999339e-01,4.328915072457960589e-01
5.284765499999999339e-01,4.307945158111821660e-01
5.284765499999999339e-01,4.286975211919717976e-01
5.284765499999999339e-01,4.266005234564632098e-01
5.284765499999999339e-01,4.245035226742247536e-01
5.284765499999999339e-01,4.224065189156941957e-01
5.284765499999999339e-01,4.203095122518274440e-01
5.284765499999999339e-01,4.182125027537937356e-01
5.284765499999999339e-01,4.161154904927127363e-01
5.284765499999999339e-01,4.140184755394284433e-01
5.284765499999999339e-01,4.119214579643173946e-01
5.284765499999999339e-01,4.098244378371260210e-01
5.284765499999999339e-01,4.077274152268345331e-01
5.284765499999999339e-01,4.056303902015439555e-01
5.284765499999999339e-01,4.035333628283837015e-01
5.284765499999999339e-01,4.014363331734358553e-01
5.284765499999999339e-01,3.993393013016766080e-01
5.284765499999999339e-01,3.972422672769291285e-01
5.284765499999999339e-01,3.951452311618288693e-01
5.284765499999999339e-01,3.930481930177986971e-01
5.284765499999999339e-01,3.909511529050317957e-01
5.284765499999999339e-01,3.888541108824820070e-01
5.284765499999999339e-01,3.867570670078596673e-01
5.284765499999999339e-01,3.846600213376326072e-01
5.284765499999999339e-01,3.825629739270305363e-01
5.284765499999999339e-01,3.804659248300533703e-01
5.284765499999999339e-01,3.783688740994813893e-01
5.284765499999999339e-01,3.762718217868876724e-01
5.284765499999999339e-01,3.741747679426521977e-01
5.284765499999999339e-01,3.720777126159768300e-01
5.284765499999999339e-01,3.699806558549011970e-01
5.284765499999999339e-01,3.678835977063187324e-01
5.284765499999999339e-01,3.657865382159934398e-01
5.284765499999999339e-01,3.636894774285765464e-01
5.284765499999999339e-01,3.615924153876227676e-01
5.284765499999999339e-01,3.594953521356070714e-01
5.284765499999999339e-01,3.573982877139408876e-01
5.284765499999999339e-01,3.553012221629882061e-01
5.284765499999999339e-01,3.532041555220806206e-01
5.284765499999999339e-01,3.511070878295333708e-01
5.284765499999999339e-01,3.490100191226598314e-01
5.284765499999999339e-01,3.469129494377867218e-01
5.284765499999999339e-01,3.448158788102679284e-01
5.284765499999999339e-01,3.427188072744988823e-01
5.284765499999999339e-01,3.406217348639308806e-01
5.284765499999999339e-01,3.385246616110844098e-01
5.284765499999999339e-01,3.364275875475626343e-01
5.284765499999999339e-01,3.343305127040647751e-01
5.284765499999999339e-01,3.322334371103996542e-01
5.284765499999999339e-01,3.301363607954986845e-01
5.284765499999999339e-01,3.280392837874293033e-01
5.284765499999999339e-01,3.259422061134081838e-01
5.284765499999999339e-01,3.238451277998141142e-01
5.284765499999999339e-01,3.217480488722013199e-01
5.284765499999999339e-01,3.196509693553132303e-01
5.284765499999999339e-01,3.175538892730951912e-01
5.284765499999999339e-01,3.154568086487085088e-01
5.284765499999999339e-01,3.133597275045438280e-01
5.284765499999999339e-01,3.112626458622347325e-01
5.284765499999999339e-01,3.091655637426715675e-01
5.284765499999999339e-01,3.070684811660151503e-01
5.284765499999999339e-01,3.049713981517112038e-01
5.284765499999999339e-01,3.028743147185042894e-01
5.284765499999999339e-01,3.007772308844519626e-01
5.284765499999999339e-01,2.986801466669392613e-01
5.284765499999999339e-01,2.965830620826930275e-01
5.284765499999999339e-01,2.944859771477962851e-01
5.284765499999999339e-01,2.923888918777029500e-01
5.284765499999999339e-01,2.902918062872523741e-01
5.284765499999999339e-01,2.881947203906843336e-01
5.284765499999999339e-01,2.860976342016532392e-01
5.284765499999999339e-01,2.840005477332429584e-01
5.284765499999999339e-01,2.819034609979815253e-01
5.284765499999999339e-01,2.798063740078558514e-01
5.284765499999999339e-01,2.777092867743266025e-01
5.284765499999999339e-01,2.756121993083424093e-01
5.284765499999999339e-01,2.735151116203544674e-01
5.284765499999999339e-01,2.714180237203309143e-01
5.284765499999999339e-01,2.693209356177717062e-01
5.284765499999999339e-01,2.672238473217222188e-01
5.284765499999999339e-01,2.651267588407874576e-01
5.284765499999999339e-01,2.630296701831464357e-01
5.284765499999999339e-01,2.609325813565654961e-01
5.284765499999999339e-01,2.588354923684121900e-01
5.284765499999999339e-01,2.567384032256685988e-01
5.284765499999999339e-01,2.546413139349451571e-01
5.284765499999999339e-01,2.525442245024929200e-01
5.284765499999999339e-01,2.504471349342171083e-01
5.284765499999999339e-01,2.483500452356891819e-01
5.284765499999999339e-01,2.462529554121600794e-01
5.284765499999999339e-01,2.441558654685716256e-01
5.284765499999999339e-01,2.420587754095687716e-01
5.284765499999999339e-01,2.399616852395116962e-01
5.284765499999999339e-01,2.378645949624869360e-01
5.284765499999999339e-01,2.357675045823184601e-01
5.284765499999999339e-01,2.336704141025791603e-01
5.284765499999999339e-01,2.315733235266009549e-01
5.284765499999999339e-01,2.294762328574854182e-01
5.284765499999999339e-01,2.273791420981143563e-01
5.284765499999999339e-01,2.252820512511594375e-01
5.284765499999999339e-01,2.231849603190917963e-01
5.284765499999999339e-01,2.210878693041915255e-01
5.284765499999999339e-01,2.189907782085570020e-01
5.284765499999999339e-01,2.168936870341132139e-01
5.284765499999999339e-01,2.147965957826206973e-01
5.284765499999999339e-01,2.126995044556838632e-01
5.284765499999999339e-01,2.106024130547590467e-01
5.284765499999999339e-01,2.085053215811621119e-01
5.284765499999999339e-01,2.064082300360763900e-01
5.284765499999999339e-01,2.043111384205595904e-01
5.284765499999999339e-01,2.022140467355510451e-01
5.284765499999999339e-01,2.001169549818784810e-01
5.284765499999999339e-01,1.980198631602646808e-01
5.284765499999999339e-01,1.959227712713336733e-01
5.284765499999999339e-01,1.938256793156168667e-01
5.284765499999999339e-01,1.917285872935588498e-01
5.284765499999999339e-01,1.896314952055232483e-01
5.284765499999999339e-01,1.875344030517976102e-01
5.284765499999999339e-01,1.854373108325990671e-01
5.284765499999999339e-01,1.833402185480789981e-01
5.284765499999999339e-01,1.812431261983282471e-01
5.284765499999999339e-01,1.791460337833812588e-01
5.284765499999999339e-01,1.770489413032206305e-01
5.284765499999999339e-01,1.749518487577814141e-01
5.284765499999999339e-01,1.728547561469547245e-01
5.284765499999999339e-01,1.707576634705917640e-01
5.284765499999999339e-01,1.686605707285075695e-01
5.284765499999999339e-01,1.665634779204843430e-01
5.284765499999999339e-01,1.644663850462745880e-01
5.284765499999999339e-01,1.623692921056044958e-01
5.284765499999999339e-01,1.602721990981767486e-01
5.284765499999999339e-01,1.581751060236734341e-01
5.284765499999999339e-01,1.560780128817587653e-01
5.284765499999999339e-01,1.539809196720814399e-01
5.284765499999999339e-01,1.518838263942770272e-01
5.284765499999999339e-01,1.497867330479704107e-01
5.284765499999999339e-01,1.476896396327776473e-01
5.284765499999999339e-01,1.455925461483082717e-01
5.284765499999999339e-01,1.434954525941667114e-01
5.284765499999999339e-01,1.413983589699543408e-01
5.284765499999999339e-01,1.393012652752713132e-01
5.284765499999999339e-01,1.372041715097176429e-01
5.284765499999999339e-01,1.351070776728952039e-01
5.284765499999999339e-01,1.330099837644088678e-01
5.284765499999999339e-01,1.309128897838675865e-01
5.284765499999999339e-01,1.288157957308855572e-01
5.284765499999999339e-01,1.267187016050835002e-01
5.284765499999999339e-01,1.246216074060894213e-01
